Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Latihan,,,,2020-03-26 16:37:38,2020-03-26 16:37:39,0.661s,FAILED
,,,,,,,
Test Cases/Latihan Browser,,,,2020-03-26 16:37:39,2020-03-26 16:37:39,0.456s,FAILED
"openBrowser(""www.google.com"")",,,,2020-03-26 16:37:39,2020-03-26 16:37:39,0.248s,FAILED
